Date,Open,High,Low,Close,Adj Close,Volume,Increase/Decrease,,Buy_Sell_on_Open,,Buy_Sell,Return
7/5/2016,13.982,14.302667,13.866667,14.265333,14.265333,77629500,-0.020264,0.031442,0,1,1,-0.01164
7/6/2016,14,14.348667,13.933333,14.296,14.296,73798500,-0.021143,0.029809,0,1,1,0.00215
7/7/2016,14.206667,14.541333,14.200667,14.396,14.396,54180000,-0.013327,0.023989,1,1,1,0.006995
7/8/2016,14.52,14.654,14.3,14.452,14.452,61122000,0.004683,0.024755,1,1,1,0.00389
7/11/2016,14.664,15.118667,14.634,14.985333,14.985333,81447000,-0.021913,0.033119,0,1,0,0.036904
7/12/2016,14.94,15.166667,14.881333,14.976667,14.976667,68569500,-0.002454,0.019174,0,1,0,-0.000578
7/13/2016,15.033333,15.039333,14.686,14.835333,14.835333,53506500,0.013171,0.024059,0,0,0,-0.009437
7/14/2016,14.874667,14.996,14.736667,14.768667,14.768667,40137000,0.007126,0.017598,0,0,0,-0.004494
7/15/2016,14.834667,14.85,14.642667,14.693333,14.693333,33513000,0.009527,0.01416,1,0,1,-0.005101
7/18/2016,14.642667,15.139333,14.553333,15.083333,15.083333,51181500,-0.030095,0.040266,0,1,0,0.026543
7/19/2016,15,15.273333,14.983333,15.017333,15.017333,46726500,-0.001156,0.019355,0,1,1,-0.004376
7/20/2016,15.098,15.32,15,15.224,15.224,38527500,-0.008346,0.021333,1,0,0,0.013762
7/21/2016,15.066667,15.19,14.606667,14.7,14.7,66430500,0.024336,0.039936,0,0,1,-0.034419
7/22/2016,14.799333,14.966667,14.592,14.818,14.818,38695500,-0.001261,0.025676,1,1,1,0.008027
7/25/2016,14.818,15.426,14.758,15.334,15.334,67360500,-0.034822,0.045264,0,1,0,0.034822
7/26/2016,15.179333,15.333333,15.02,15.300667,15.300667,51450000,-0.007993,0.020861,0,1,0,-0.002174
7/27/2016,15.289333,15.557333,15.128,15.232667,15.232667,43335000,0.003706,0.02838,0,0,1,-0.004444
7/28/2016,15.196667,15.384,15.106667,15.374,15.374,36286500,-0.011669,0.018358,1,1,1,0.009278
7/29/2016,15.38,15.685333,15.349333,15.652667,15.652667,46062000,-0.017729,0.02189,1,1,0,0.018126
8/1/2016,15.7,15.775333,15.292,15.334,15.334,60244500,0.023312,0.031607,0,0,0,-0.020359
8/2/2016,15.291333,15.324667,14.76,15.146667,15.146667,59016000,0.009461,0.038257,0,0,0,-0.012217
8/3/2016,15.158,15.313333,14.947333,15.052667,15.052667,58317000,0.006949,0.024486,1,0,1,-0.006206
8/4/2016,15.046,15.390667,14.803333,15.374,15.374,62205000,-0.0218,0.039676,0,1,0,0.021347
8/5/2016,15.333333,15.466667,15.16,15.335333,15.335333,48078000,-0.00013,0.020229,0,0,0,-0.002515
8/8/2016,15.2,15.306667,15.072667,15.077333,15.077333,33954000,0.00807,0.015525,0,0,1,-0.016824
8/9/2016,15.121333,15.436,15.11,15.272,15.272,33117000,-0.009964,0.021575,1,1,0,0.012911
8/10/2016,15.216,15.324667,14.974667,15.043333,15.043333,35074500,0.011348,0.023373,0,0,0,-0.014973
8/11/2016,15.078,15.171333,14.894,14.994,14.994,28213500,0.005571,0.01862,0,0,1,-0.003279
8/12/2016,15.027333,15.11,14.936,15.040667,15.040667,27202500,-0.000887,0.01165,1,1,0,0.003112
8/15/2016,15.068,15.3,14.995333,15.039333,15.039333,30514500,0.001902,0.020317,1,0,0,-0.000089
8/16/2016,15.032667,15.146,14.894,14.907333,14.907333,34006500,0.008337,0.01692,0,0,0,-0.008777
8/17/2016,14.955333,14.988667,14.853333,14.882667,14.882667,26806500,0.004859,0.009111,0,0,1,-0.001655
8/18/2016,14.921333,15.044,14.819333,14.900667,14.900667,25717500,0.001385,0.01516,0,0,1,0.00121
8/19/2016,14.902667,15.011333,14.835333,15,15,24892500,-0.006531,0.011864,1,1,0,0.006666
